6147,224,835,708,apurvagantola
10716,906,887,853,foodinveinss
44519,1215,790,2125,Shivy231
9096,562,737,144,Dikshant_fitness
42819,1123,1567,3169,Yudister_narayan
51969,4047,4784,7262,Vipin_yadav_official
67967,2799,1277,6833,being_batman1
38864,103,391,563,tabishmistry
53744,1934,1846,4678,Aditi_myakal
33639,2152,240,2776,avimanshah
7379,358,493,232,_firstbite_
18332,663,735,728,dimpyscorner
11243,983,5174,711,somrita_d
12496,459,1031,571,Spoonofflavours
72046,1339,1658,1085,iam_amitsobti
9710,1186,1973,1170,Vasavi_Prakash_
5480,321,257,155,fitfoodiebee
9046,107,205,208,soulful__foodie
33666,298,55,309,Thatchori
5511,622,629,669,Souravxo
44293,8212,4753,5750,siddharthkerkar
70842,4782,12143,4433,PayalTosyan
12133,157,124,201,_jaipur.foodies_
48092,228,1044,151,Devanshkamboj
37452,356,580,564,styleeverystory
42326,562,682,83,Konkonadatta_
41779,50,104,70,spicytarian
11122,498,321,222,Adi.anjaani
10409,1109,235,1049,delhihiteraman
6621,1659,1048,906,balagraphy
94013,630,2053,2275,Prachi_maulingker
6741,71,438,324,ladyinpinkjacket
3955,98,123,81,nanditaagoyal
43701,777,1104,1234,shefali_upadhyaya
9978,16,10,72,r4review
17646,25,48,52,pie.bhavyanarang
38142,658,899,435,feedthestyle.blog
3145,214,212,233,kanpur_food_network
64534,73,1348,2220,thatanonymousmiss
81854,439,1262,720,Sujomathew
206759,743,857,1520,sudeshnasworld
105033,384,1257,872,cravingsandcalories
26782,126,209,228,Babelicious_indiana
22465,818,1252,1497,_b_thirteen_
50599,1017,89,1080,Saumya_somi
10359,16,149,1166,varshachauhan_
8783,484,546,612,foodicted.fellow
7311,390,727,341,foodiesground
12452,217,25,38,swayta.goswami
3404,50,52,48,Shivangi_a_gandhi
3837,406,454,2148,meettnna
3078,11,45,41,Themakeupbycynthia
3257,61,271,38,The_style_statement._
15880,294,409,873,thecuriousjalebi
4119,40,208,171,veggy.eats
4884,1256,1225,1208,Purnendukhatri
98466,2349,1226,1647,Theshrutikerni
121940,3481,12328,11143,shaunromy
7405,1402,2318,1912,man_of_heart_beats
61067,3582,5745,14076,monkey.inc
14627,28,37,52,digital_khau_galli
5535,192,203,310,Versatilityprevails
15238,307,50,54,jugniandco_
113721,568,911,222,dikshamalik.malik
13069,1223,1624,1310,01akshaysingh
5407,81,97,73,Hungrynomadss
5299,123,324,186,travel_fork
4860,127,559,514,apekshamishra09
52615,1414,827,1000,akshay_partha
9439,170,169,352,dharti.ka.bhoj
4925,171,143,195,Ashish_arrow
3175,107,126,155,Freaky_mist
10019,193,270,354,Dilsemiddleclass
3378,57,107,81,foodiesheavenn
101004,788,620,372,highonkokken
11082,514,123,512,growing_with_nemit
137413,934,912,693,Aditigautamofficial
11108,216,271,382,fooddiariesss
104975,897,1554,1509,amitkrsg
8083,421,459,477,fascinatinglegacy
4011,244,304,224,iamthesimwal
38790,77,336,395,mytwolittlefeet
6656,277,286,515,thegourmetjournal
11073,148,168,127,Foodandthoughtsblog
8611,436,361,382,Iofficialarmaan
4771,77,157,137,Madzz_21
6842,873,612,589,hemadrita
53221,2199,1714,3182,hemalingle
6148,26,224,835,apurvagantola
10714,906,887,853,foodinveinss
44533,1218,790,2125,Shivy231
9098,562,737,144,Dikshant_fitness
42819,1132,1568,3169,Yudister_narayan
51971,4051,4793,7290,Vipin_yadav_official
67964,2799,1277,6833,being_batman1
38863,109,392,564,tabishmistry
53743,1938,1846,4679,Aditi_myakal
33644,2152,240,2776,avimanshah
7379,359,493,232,_firstbite_
18335,663,735,728,dimpyscorner
11244,984,5174,711,somrita_d
12498,465,1043,572,Spoonofflavours
72048,1340,1659,1086,iam_amitsobti
9710,1186,1973,1170,Vasavi_Prakash_
5481,321,257,155,fitfoodiebee
9049,107,205,208,soulful__foodie
33661,299,55,309,Thatchori
5512,624,629,669,Souravxo
44294,8287,4763,5752,siddharthkerkar
70899,4818,12237,4437,PayalTosyan
12134,157,124,201,_jaipur.foodies_
48064,231,1044,151,Devanshkamboj
37461,358,580,564,styleeverystory
42327,563,683,83,Konkonadatta_
41782,54,106,70,spicytarian
11127,500,321,222,Adi.anjaani
10409,1109,235,1049,delhihiteraman
6627,1663,1050,907,balagraphy
93990,722,2056,2276,Prachi_maulingker
6742,80,439,324,ladyinpinkjacket
3954,98,123,81,nanditaagoyal
43713,861,1112,1236,shefali_upadhyaya
9978,16,10,72,r4review
17644,25,48,52,pie.bhavyanarang
38141,667,902,436,feedthestyle.blog
3145,215,213,233,kanpur_food_network
64515,73,1348,2220,thatanonymousmiss
81854,519,1264,720,Sujomathew
206668,3793,857,1552,sudeshnasworld
105029,490,1293,874,cravingsandcalories
26782,126,209,228,Babelicious_indiana
22464,827,1256,1500,_b_thirteen_
50594,17,1033,89,Saumya_somi
10357,16,149,1166,varshachauhan_
19558,979,288,488,trippy_procrastinator
41060,748,775,445,Intensefashionchic01
23485,581,558,51,thetinkersoul
17137,466,741,586,Shopaholicadventures
9326,136,116,237,Pranjikhanna
120682,3286,3832,2093,riyaadixit
9809,712,510,1165,priyanka_the_explorer
9182,154,169,112,Chakshujain17
35597,398,355,267,Heisgotthestyle
347054,374,948,3200,deepikabutola
14584,79,83,60,chennaiwanderergirl
30742,198,397,605,Ashwinvias
9251,172,381,311,thecrazy_explorer
17000,676,682,99,thevoguedge
24213,1546,652,1063,The_blunt_of_ombre
49193,1754,2277,1835,Kuldeepshashi
17103,368,974,736,ritikakuniyal
59045,1616,2371,1630,walkwithchennai
18216,554,862,800,Ankiihny
27151,1204,1065,995,Ivneettogar
5419,1017,1022,131,alaikavasani
12894,271,340,352,fizzy_bong
9860,106,192,170,Akshay26
41845,332,578,117,Varsha.tyagi16
112182,225,3621,4820,iammaheshkumar
34017,556,2135,869,Palletesandpaint
26072,277,316,756,twinklingtina
106525,132,591,2005,Foodiedilse
44960,412,410,637,Stylestatements.in
14695,23,22,8,indianbeautybloom
17118,990,838,693,Abhay_vashisht
17860,205,577,586,Muskan_yadv
11683,319,313,310,Foodie__indians
5390,826,183,540,richa.chandrawanshi
5251,96,70,130,Leander_reis
13161,212,338,550,goldengirl_sonalika
19164,866,253,283,Vintagebraid
17376,308,349,487,Smillyaf
67211,302,326,446,Anjali_kapoor_official
146168,4266,7249,11649,perkymegs
26852,240,186,131,harsha_navalkar
124839,997,1120,2917,Foodie_incarnate
27714,212,230,267,hemant_hkthenics
45761,360,735,366,ritikagupta
9992,316,528,48,navyathanandi
15922,2106,820,1989,ashrika__
68732,1106,902,1332,Divyamisra2
77013,269,1264,2473,trushna_parekh
2996,483,623,505,Thewesternfit
37501,635,631,843,Trend.idiom
2311,252,349,62,youths_help
23019,1483,1575,1178,wwe_ishakhurana
11031,348,716,1128,Ajmerfoodie
127143,141,224,898,Tashveensehgal
51103,212,1403,1213,heenadhedhi
4347,108,80,31,Kumuthareddy
23540,3090,2548,3043,Akanshabhargavaa
103506,1137,2435,1928,VoguEthics
14893,1467,1362,1719,Iamsonalrana
30345,939,1349,2180,Kamakshi.pal
15619,547,236,911,Pratikshasharma01
70585,1461,1460,2200,Naviarora9
18391,113,91,53,Payalvshankar
26600,120,1109,1649,_sherlen_
15628,198,282,319,Shvtas
23594,519,864,551,GijoJohnofficial
17482,746,899,319,thevoguishaffair
14615,168,233,253,anupa_anunomics
182012,641,1282,2062,Bhumika_t
203349,4315,3169,2245,DilliFoodies
19927,265,165,143,trumatter
28060,306,1095,2537,thatrebelchildblogs
13170,110,261,322,archita_rajkumari
14161,343,320,556,smittencurve
21890,448,327,741,stutichangle
93770,2031,961,2499,inikhilwatts
5248,1268,678,1272,devil._in_.disguise
22995,71,64,46,Stylesecretsbyjineesha
72556,158,650,1344,the_instyle_journal
26412,287,248,280,thesliceofliving
36247,48,124,132,Djfarmeen
40336,105,118,127,myabraam
5298,41,80,90,Fatema_m92
32162,1025,3746,2364,sanil_sawant
37392,126,773,796,tastingwithfingers
14081,342,432,146,ayushk9
18178,207,117,171,Prakulbakshiofficial
22484,654,584,577,riyansh_nagar
57431,1958,8609,10159,Sudhanshuthakurr
15081,394,475,407,trendzstop_
32032,3535,3954,5632,arlene_vernon
10905,343,213,410,sahbaz_khan66
26023,69,134,296,lilboxoffashion
37456,2376,1669,3583,officialtanyachaudhari
19174,48,237,348,izzy_hipster
7163,481,499,296,Thedivinediva_
17539,1133,918,1062,Swathihariharan
4732,2166,1343,2292,harsh.toke
10655,39,39,107,diya.nailart.loom
28663,380,56,652,KAURISMATICFOODIE
95679,329,1267,1690,simplyshalini
39488,6,14,15,dhempe
6463,393,373,359,eat_therapyy
20295,570,478,956,wanderlayer
22087,309,223,197,iamrahulroyal
13810,339,172,491,Inher_paradise
3118,206,217,212,The.vogue.lust
15833,93,108,85,Ahadhalariphotography
16705,802,704,1006,cosmolifestyler
28589,151,789,722,Itsriyapaul
12478,28,72,32,_theroshninandi_
105610,6062,11199,11581,realshreyakumari
16529,71,297,250,spoiled.by.style
101151,581,577,547,love_urbanutopia
94124,1487,1844,1582,Realruchisingh
56168,2113,4001,5296,dawatehind
11708,65,54,79,jugnu_agarwal
75003,1083,1615,1192,Pankajgajwani44
41420,290,264,459,varshavinn
43256,641,1704,3656,foodie_anshul
46806,13,8,11,Kiranguptalabel
22151,425,527,602,nupurmunot
10518,46,48,7,Diveasarin1
20856,630,84,125,suyug_the_travel_junoon
11743,319,260,409,Foodism_Siliguri
24881,324,478,552,ana_sunshine6
9606,217,214,359,minakshiiiiiiiii
6868,320,675,1543,little_jar_of_happiness
5839,28,32,32,Shilpa0830
24468,236,231,240,thefashion_divaa
45776,184,221,909,Delhicravings
2227,164,207,247,lovingblush
24446,218,116,380,eshahindocha
12438,1567,51,112,chatori_food4soul
114249,9185,14243,11527,Don_kaurleone
40483,538,729,512,Lighthouse_foodie
43487,27,26,35,IndianFoodExpress
11472,47,276,311,tinkeringstyle
50193,858,1029,606,Goofytalkies
3821,39,16,60,Indianmommie
45859,63,639,131,Nikita.kat
42226,927,975,375,FKMAKEUPARTIST
271549,623,4616,1373,sonali_swami
9564,432,857,882,_mr__yadav_
10146,23,72,115,allblogged
12530,1594,1637,1369,the_rustic_tassel
3822,114,74,92,dimplessweetlife
4811,23,68,78,Myrabeautybliss
4536,97,64,66,perspectivebyjahnviarora
6580,247,373,26,Mylilworldmoin
65136,1250,1187,1262,priya.agg
10333,1070,991,675,Sanjeevxni
268567,2393,1297,2211,theorangeepistles
9539,181,306,503,Thewinsomevibe
4802,451,407,399,the.foodista
102793,3241,2824,2663,shital____gohel
5493,55,142,110,rupali_aka_max13
367035,1463,5380,6178,simplekaul
9694,832,937,830,ipuneettokas
35621,802,457,284,Abhishekjha09
13179,297,528,210,Bhavxni
8958,1055,1046,1578,therohitpahuja
223752,2851,8714,10439,arjunvajpai
37266,8578,2443,2471,harshtyagi509
33805,2937,2172,2855,Kartavya_makwana
10619,93,48,174,asmitaabhatnagar
102793,1411,1135,1844,Mallaica
58523,298,482,5618,_insta_shayari_
5025,131,80,62,Itsjasminekukreja
8705,20,384,207,indian.travel.blogger
9022,288,297,52,photopado
5412,120,272,283,Miss.snehalsalunke
52374,2224,1269,1686,maheshkeshwala
276194,910,2673,1865,nivrity_das
10666,12,98,53,momtasticworld
18565,295,401,370,wannabefoodie69
28903,237,281,1031,foodcrazer
4545,84,101,237,anishamandal98
33409,923,652,682,_r829ns_
94433,706,1741,8764,Gauravmolri
9421,679,729,930,Travel_freak_mr_sharma
18400,1572,100,27,Karina_shahare
7731,30,191,222,feedingappetite
9060,731,350,497,_theglitterchic
15402,700,521,551,Foodiepreneur
7074,183,155,222,the_spices_of_india
9071,112,181,56,babyanaaya
240409,5875,3564,11903,Ankita_extreme
109398,1876,1575,2196,abuzarajex.if01
10033,107,321,344,megha.dasgupta
31532,564,558,27,Missfashioncupid
81189,1450,3185,3912,notyourbaebuddy
8782,47,60,64,munching.lamhe
33395,308,2611,2016,theprettycitygirl
4089,93,98,84,foxonfeet
8637,83,92,188,Fabzfoods
39656,1601,1912,1531,the.baljinder
4188,98,84,106,believe_in_sisodiya
17245,453,508,668,Aadya_mom
98222,485,395,1166,itssshikha
9468,318,337,246,prekshabardia03
3050,41,108,141,streettrotter
4392,14,17,44,reviewbymitali
10634,398,190,340,Silly_pie06
8871,31,54,47,foodaholix_blog
21635,1138,1000,941,Nagpur_buzz
8662,41,85,138,Fashionreinvent
39858,2886,2229,542,hardcorefoodie5
69425,703,1022,2280,Mahiisingla
98055,3570,3631,3660,Sheenlibra
5548,2,346,366,fascinating_lifestyle56
4140,142,210,160,jinny.kay
16408,180,167,269,Blogeshwari.in
62081,2529,2396,1336,prachithesingh
42571,1579,1666,1133,Baristakrut
30565,101,80,299,nitinaroraphotography
17571,401,659,514,Deepak_patel_photography
20253,18,13,40,jayshreebhagat
89457,256,175,324,Ria.goenka
32564,670,832,1074,Sheprettylaw
100289,1162,5142,4483,bhumygor
30050,423,245,558,thetravellingbeee
50430,144,125,137,dj__style
15529,56,174,131,medhavista
26089,208,189,272,element.bykt
12626,301,299,733,Crazy.junkies
10941,1029,424,680,Pet__aur___plate
8789,494,548,612,foodicted.fellow
7313,416,727,341,foodiesground
12455,223,25,38,swayta.goswami
3404,50,52,48,Shivangi_a_gandhi
3838,412,454,2148,meettnna
3078,14,45,41,Themakeupbycynthia
3257,61,271,38,The_style_statement._
15887,400,412,875,thecuriousjalebi
4120,49,211,171,veggy.eats
4884,1256,1225,1208,Purnendukhatri
98469,2363,1226,1647,Theshrutikerni
121945,4481,12408,11150,shaunromy
7404,1406,2327,1912,man_of_heart_beats
61091,3607,5746,14087,monkey.inc
14626,29,37,52,digital_khau_galli
5534,192,203,310,Versatilityprevails
15233,307,50,54,jugniandco_
113721,591,913,222,dikshamalik.malik
13064,1223,1624,1310,01akshaysingh
5407,81,97,73,Hungrynomadss
5297,127,324,186,travel_fork
4858,255,559,514,apekshamishra09
52614,1414,827,1000,akshay_partha
9440,172,169,352,dharti.ka.bhoj
4925,171,143,195,Ashish_arrow
3175,107,126,155,Freaky_mist
10019,193,270,354,Dilsemiddleclass
3378,57,107,81,foodiesheavenn
100959,788,620,372,highonkokken
11084,514,123,512,growing_with_nemit
137414,942,912,693,Aditigautamofficial
11108,227,271,382,fooddiariesss
104972,1000,1555,1509,amitkrsg
8081,421,459,477,fascinatinglegacy
4011,245,304,224,iamthesimwal
38798,84,336,395,mytwolittlefeet
6658,279,286,515,thegourmetjournal
11072,149,168,127,Foodandthoughtsblog
8611,436,361,382,Iofficialarmaan
4771,77,157,137,Madzz_21
6838,875,612,589,hemadrita
53232,3095,2376,4522,hemalingle
6148,43,224,835,apurvagantola
10717,906,887,853,foodinveinss
44522,1222,790,2125,Shivy231
9099,562,737,144,Dikshant_fitness
42817,1138,1570,3169,Yudister_narayan
51974,4053,4798,7307,Vipin_yadav_official
67963,2800,1277,6833,being_batman1
38863,147,392,564,tabishmistry
53744,1941,1846,4679,Aditi_myakal
33639,2152,240,2776,avimanshah
7381,361,493,232,_firstbite_
18335,663,736,728,dimpyscorner
11243,985,5174,713,somrita_d
12499,472,1061,572,Spoonofflavours
72051,35,1342,1659,iam_amitsobti
9710,1186,1973,1170,Vasavi_Prakash_
5481,324,257,155,fitfoodiebee
9044,107,205,208,soulful__foodie
33665,299,55,309,Thatchori
5509,625,629,669,Souravxo
44296,8363,4772,5757,siddharthkerkar
70901,4856,12328,4439,PayalTosyan
12134,157,124,201,_jaipur.foodies_
48089,239,1044,151,Devanshkamboj
37464,361,581,564,styleeverystory
42328,564,683,83,Konkonadatta_
41780,24,54,109,spicytarian
11122,503,321,222,Adi.anjaani
10409,1109,235,1049,delhihiteraman
6626,1666,1052,907,balagraphy
94013,812,2059,2277,Prachi_maulingker
6741,88,439,324,ladyinpinkjacket
3954,98,123,81,nanditaagoyal
43715,935,1117,1237,shefali_upadhyaya
9978,17,10,72,r4review
17645,25,48,52,pie.bhavyanarang
38142,673,904,436,feedthestyle.blog
3145,215,213,233,kanpur_food_network
64535,73,1349,2221,thatanonymousmiss
81854,589,1268,721,Sujomathew
206752,3802,860,1568,sudeshnasworld
105049,359,589,1333,cravingsandcalories
26783,126,209,228,Babelicious_indiana
22464,837,1256,1501,_b_thirteen_
50590,48,1045,89,Saumya_somi
10359,17,149,1166,varshachauhan_
19558,979,288,488,trippy_procrastinator
41060,748,775,445,Intensefashionchic01
23484,581,558,51,thetinkersoul
17138,466,741,587,Shopaholicadventures
9325,163,117,237,Pranjikhanna
120751,3965,3916,2113,riyaadixit
9811,713,510,1165,priyanka_the_explorer
9181,155,169,113,Chakshujain17
35593,416,355,268,Heisgotthestyle
347111,963,3233,2350,deepikabutola
14582,79,83,60,chennaiwanderergirl
30742,198,397,605,Ashwinvias
9250,235,381,311,thecrazy_explorer
16999,678,682,1072,thevoguedge
24205,1546,652,1063,The_blunt_of_ombre
49190,1755,2277,1835,Kuldeepshashi
17102,371,974,736,ritikakuniyal
59049,358,1623,2392,walkwithchennai
18215,556,863,800,Ankiihny
27141,1205,1066,995,Ivneettogar
5416,87,1018,1022,alaikavasani
12895,271,340,352,fizzy_bong
9858,108,192,170,Akshay26
41832,333,578,117,Varsha.tyagi16
112451,405,3621,4820,iammaheshkumar
34009,595,2143,869,Palletesandpaint
26065,277,316,756,twinklingtina
106516,314,613,2044,Foodiedilse
44962,413,410,637,Stylestatements.in
14723,23,22,8,indianbeautybloom
17118,990,838,693,Abhay_vashisht
17860,239,578,586,Muskan_yadv
11683,319,313,310,Foodie__indians
5390,826,183,540,richa.chandrawanshi
5251,96,70,130,Leander_reis
13162,212,338,550,goldengirl_sonalika
19153,867,254,283,Vintagebraid
17378,311,350,488,Smillyaf
67209,302,326,446,Anjali_kapoor_official
146198,4376,7279,11657,perkymegs
26852,246,186,132,harsha_navalkar
124844,1131,1135,2919,Foodie_incarnate
27711,217,230,267,hemant_hkthenics
45759,522,741,366,ritikagupta
9992,331,528,48,navyathanandi
15927,2106,820,1989,ashrika__
68696,1106,902,1333,Divyamisra2
77014,271,1368,2473,trushna_parekh
2994,483,623,505,Thewesternfit
37329,640,631,843,Trend.idiom
2311,252,349,62,youths_help
23021,1507,1579,1178,wwe_ishakhurana
11032,352,717,1129,Ajmerfoodie
127158,234,228,900,Tashveensehgal
51069,212,1403,1213,heenadhedhi
4347,108,80,31,Kumuthareddy
23537,3092,2549,3044,Akanshabhargavaa
103512,1154,2436,1928,VoguEthics
14889,1467,1362,1719,Iamsonalrana
30338,1085,1351,2181,Kamakshi.pal
15615,547,236,911,Pratikshasharma01
70584,1481,1460,2200,Naviarora9
18395,11,114,91,Payalvshankar
26618,123,1121,1651,_sherlen_
15622,199,283,320,Shvtas
23598,521,864,551,GijoJohnofficial
17484,755,899,319,thevoguishaffair
14615,171,233,253,anupa_anunomics
182003,644,1283,2063,Bhumika_t
203358,4419,3206,2252,DilliFoodies
19928,44,265,167,trumatter
28060,306,1095,2537,thatrebelchildblogs
13170,110,261,322,archita_rajkumari
14157,347,321,556,smittencurve
21890,461,328,741,stutichangle
93757,2040,963,2501,inikhilwatts
5246,1268,678,1272,devil._in_.disguise
22996,74,65,46,Stylesecretsbyjineesha
72555,158,650,1344,the_instyle_journal
26417,288,249,280,thesliceofliving
36247,64,124,132,Djfarmeen
40330,105,118,127,myabraam
5298,43,80,90,Fatema_m92
32152,1038,3746,2364,sanil_sawant
37368,127,786,798,tastingwithfingers
14081,344,432,146,ayushk9
18178,207,117,171,Prakulbakshiofficial
22485,654,584,577,riyansh_nagar
57425,1958,8609,10159,Sudhanshuthakurr
15060,395,475,407,trendzstop_
32032,3567,3954,5632,arlene_vernon
10905,343,213,410,sahbaz_khan66
26031,122,137,296,lilboxoffashion
37464,2377,1669,3583,officialtanyachaudhari
19176,48,237,348,izzy_hipster
7166,481,499,296,Thedivinediva_
17541,1133,918,1062,Swathihariharan
4732,2166,1343,2292,harsh.toke
10658,46,46,109,diya.nailart.loom
28662,381,56,652,KAURISMATICFOODIE
95681,465,1288,1698,simplyshalini
39487,7,15,15,dhempe
6464,394,373,361,eat_therapyy
20293,581,480,958,wanderlayer
22087,309,223,197,iamrahulroyal
13811,341,172,492,Inher_paradise
3118,206,217,212,The.vogue.lust
15836,93,108,85,Ahadhalariphotography
16706,812,704,1006,cosmolifestyler
28588,151,789,722,Itsriyapaul
12478,28,73,32,_theroshninandi_
105610,6062,11199,11581,realshreyakumari
16527,95,299,251,spoiled.by.style
101150,581,577,548,love_urbanutopia
94122,1487,1845,1582,Realruchisingh
56176,2203,4071,5434,dawatehind
11709,65,54,79,jugnu_agarwal
75002,1083,1615,1192,Pankajgajwani44
41419,290,264,459,varshavinn
43249,647,1704,3656,foodie_anshul
46806,13,8,11,Kiranguptalabel
22153,432,532,605,nupurmunot
10517,8,49,48,Diveasarin1
20855,630,84,125,suyug_the_travel_junoon
11743,321,260,409,Foodism_Siliguri
24881,324,479,552,ana_sunshine6
9606,217,214,359,minakshiiiiiiiii
6869,383,676,1543,little_jar_of_happiness
5817,28,33,32,Shilpa0830
24475,239,235,240,thefashion_divaa
45775,240,228,950,Delhicravings
2225,164,207,247,lovingblush
24443,228,117,380,eshahindocha
12438,1567,51,112,chatori_food4soul
114253,9190,14261,11527,Don_kaurleone
40484,539,730,512,Lighthouse_foodie
43485,30,27,35,IndianFoodExpress
11473,92,290,313,tinkeringstyle
50197,1011,1029,606,Goofytalkies
3759,39,16,60,Indianmommie
45868,693,131,503,Nikita.kat
42222,946,983,377,FKMAKEUPARTIST
271571,631,4643,1378,sonali_swami
9564,483,857,882,_mr__yadav_
10150,23,72,115,allblogged
12529,1594,1637,1369,the_rustic_tassel
3823,114,74,92,dimplessweetlife
4809,28,68,78,Myrabeautybliss
4536,97,64,66,perspectivebyjahnviarora
6580,247,373,26,Mylilworldmoin
64840,1253,1187,1262,priya.agg
10331,1071,992,675,Sanjeevxni
268567,2393,1297,2211,theorangeepistles
9535,181,306,503,Thewinsomevibe
4803,451,407,399,the.foodista
102793,3261,2837,2663,shital____gohel
5493,57,146,110,rupali_aka_max13
367104,1921,5406,6184,simplekaul
9695,832,937,830,ipuneettokas
35622,805,457,284,Abhishekjha09
13173,297,528,210,Bhavxni
8953,1055,1046,1578,therohitpahuja
223749,2851,8714,10439,arjunvajpai
37266,8579,2443,2471,harshtyagi509
33809,2988,2172,2855,Kartavya_makwana
10619,93,48,175,asmitaabhatnagar
102834,1431,1141,1847,Mallaica
58548,765,494,5699,_insta_shayari_
5026,131,80,62,Itsjasminekukreja
8702,28,384,207,indian.travel.blogger
9014,17,288,297,photopado
5410,121,272,283,Miss.snehalsalunke
52343,2224,1269,1686,maheshkeshwala
276189,912,2674,1865,nivrity_das
10663,15,98,53,momtasticworld
18567,428,402,372,wannabefoodie69
28910,102,241,282,foodcrazer
4545,84,101,237,anishamandal98
33408,924,652,682,_r829ns_
94439,708,1742,8765,Gauravmolri
9421,687,732,930,Travel_freak_mr_sharma
18402,1573,100,27,Karina_shahare
7729,32,191,222,feedingappetite
9059,731,350,497,_theglitterchic
15401,700,521,551,Foodiepreneur
7074,183,155,222,the_spices_of_india
9046,112,181,56,babyanaaya
240415,5917,3564,11903,Ankita_extreme
109395,1876,1575,2197,abuzarajex.if01
10033,107,321,344,megha.dasgupta
31532,564,558,27,Missfashioncupid
81022,1466,3189,3913,notyourbaebuddy
8782,47,60,64,munching.lamhe
33391,340,2612,2016,theprettycitygirl
4090,93,98,84,foxonfeet
8638,83,92,188,Fabzfoods
39653,1625,1912,1531,the.baljinder
4188,98,84,106,believe_in_sisodiya
17248,453,508,669,Aadya_mom
98225,489,400,1169,itssshikha
9471,318,337,246,prekshabardia03
3050,72,108,141,streettrotter
4393,24,19,47,reviewbymitali
10633,398,190,340,Silly_pie06
8872,31,54,47,foodaholix_blog
21639,1165,1002,941,Nagpur_buzz
8661,64,85,138,Fashionreinvent
39865,2965,2244,543,hardcorefoodie5
69434,714,1023,2280,Mahiisingla
98096,3570,3631,3660,Sheenlibra
5548,2,346,366,fascinating_lifestyle56
4139,142,210,160,jinny.kay
16416,184,170,270,Blogeshwari.in
62080,2529,2396,1336,prachithesingh
42570,1579,1666,1133,Baristakrut
30564,102,81,302,nitinaroraphotography
17565,401,659,514,Deepak_patel_photography
20241,21,13,40,jayshreebhagat
89457,262,176,325,Ria.goenka
32559,670,832,1074,Sheprettylaw
100287,1162,5142,4483,bhumygor
30044,427,245,558,thetravellingbeee
50430,144,125,137,dj__style
15537,56,174,131,medhavista
26091,214,189,274,element.bykt
12625,86,302,299,Crazy.junkies
10941,1029,424,680,Pet__aur___plate
115069,6313,2217,7902,madhulika_r.96
9771,359,336,250,Richestilo
21749,338,285,78,namratabs
11894,643,691,1049,g.a.m.a.n
29820,367,241,171,Galliyokakhana_rozana
29420,545,489,323,Dancechoksidance
127437,1543,460,1521,men_and_shoes
35117,334,270,415,I_m_ankit_
98884,1229,2024,2197,my_fernweh_soul
13300,409,191,283,Wanderer_ali
10416,220,62,112,Thedelhistreets
9142,436,439,406,VogueNlullabies
13121,1729,2005,2592,the_indian_messieurs
8541,456,26,245,TheModishLust
10417,60,200,101,Saniyadawar
68902,36,109,54,dolly_Kaur_
87642,97,117,43,Stylewithyuga
8975,250,246,235,_mr_coolest_
10517,395,352,486,subhankhannn
11068,467,595,1313,dilsechatore
30870,1858,2436,2171,yogeshushetty
15430,164,81,202,allarsh
29771,71,98,58,Makeup_bobbychopra
19122,996,862,843,yogaurmi.india
8814,124,192,224,thewegoals
581343,22356,34488,28302,shrutika_official
4263,1619,1473,1700,Ayushishekhawat_official
36135,531,457,1331,_prettylittleliar_17
59189,5561,6001,5712,yashbhatter
9027,88,53,103,himanshugandhiofficial
9536,134,227,196,d_glittergirl
226556,165,1173,583,stefygupta
42602,1504,2668,4038,Parthbajaj
31092,1154,301,755,thegypsypanda
11861,123,704,783,Pinkeypreet
7528,1378,253,957,rainbow_blooms96
9532,112,163,130,photoshoto_hojae
46724,1531,1580,614,syedaltamash
29033,1243,1627,1280,nikhil2k95
32467,878,1356,1332,Im_rajanluthra
8787,500,549,612,foodicted.fellow
7312,432,727,341,foodiesground
12458,27,226,25,swayta.goswami
3404,50,52,48,Shivangi_a_gandhi
3839,417,454,2148,meettnna
3078,17,45,41,Themakeupbycynthia
3256,61,271,39,The_style_statement._
15885,472,413,875,thecuriousjalebi
4119,60,213,171,veggy.eats
4884,1256,1225,1208,Purnendukhatri
98469,2374,1226,1647,Theshrutikerni
121955,5207,12484,11161,shaunromy
7405,1410,2334,1913,man_of_heart_beats
61113,3622,5749,14102,monkey.inc
14626,29,37,52,digital_khau_galli
5532,192,203,310,Versatilityprevails
15233,307,50,54,jugniandco_
113720,16,610,913,dikshamalik.malik
13063,1223,1624,1310,01akshaysingh
5408,81,97,73,Hungrynomadss
5295,132,324,186,travel_fork
4858,312,559,514,apekshamishra09
52630,1414,827,1000,akshay_partha
9442,175,169,353,dharti.ka.bhoj
4925,171,143,195,Ashish_arrow
3175,107,126,155,Freaky_mist
10019,194,270,354,Dilsemiddleclass
3378,57,107,81,foodiesheavenn
100956,788,620,372,highonkokken
11084,514,123,512,growing_with_nemit
137418,951,913,693,Aditigautamofficial
11108,236,273,382,fooddiariesss
104969,1065,1556,1509,amitkrsg
8081,421,459,477,fascinatinglegacy
4011,245,304,224,iamthesimwal
38798,87,338,395,mytwolittlefeet
6658,281,288,515,thegourmetjournal
11071,154,168,127,Foodandthoughtsblog
8611,436,361,382,Iofficialarmaan
4771,77,157,137,Madzz_21
6840,876,612,589,hemadrita
53236,3613,2794,5273,hemalingle
6148,58,224,835,apurvagantola
10717,906,888,853,foodinveinss
44524,1222,790,2125,Shivy231
9101,563,737,144,Dikshant_fitness
